analysis_id,source,source_type,analyst,source_date,adp_basis,season,position,adp_position_rank,player_name_source,player_name_normalized,nfl_team,factor,factor_group,factor_kind,league_average_reference,response,color,color_points,counts_toward_score,extraction_confidence,extraction_method
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,12,Dalton Kincaid,Dalton Kincaid,,Rank in Team Targets,situational,binary_vs_avg,1.43,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,12,Dalton Kincaid,Dalton Kincaid,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,12,Dalton Kincaid,Dalton Kincaid,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,12,Dalton Kincaid,Dalton Kincaid,,In-line %,situational,binary_vs_avg,39.0%,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,12,Dalton Kincaid,Dalton Kincaid,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,12,Dalton Kincaid,Dalton Kincaid,,Injury/Age Concerns?,classification,injury,MC/SC/C,Some Concern,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Targets,volume,binary_vs_avg,137.67,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Receptions,volume,binary_vs_avg,97.02,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Rank in Team Targets,situational,binary_vs_avg,1.43,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Route Participation,situational,binary_vs_avg,79.8%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,In-line %,situational,binary_vs_avg,39.0%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,13,Isaiah Likely,Isaiah Likely,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Targets,volume,binary_vs_avg,137.67,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Receptions,volume,binary_vs_avg,97.02,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Rank in Team Targets,situational,binary_vs_avg,1.43,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Route Participation,situational,binary_vs_avg,79.8%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,In-line %,situational,binary_vs_avg,39.0%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,14,Jake Ferguson,Jake Ferguson,,Injury/Age Concerns?,classification,injury,MC/SC/C,Some Concern,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Targets,volume,binary_vs_avg,137.67,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Receptions,volume,binary_vs_avg,97.02,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Rank in Team Targets,situational,binary_vs_avg,1.43,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,In-line %,situational,binary_vs_avg,39.0%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,15,Dallas Goedert,Dallas Goedert,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Targets,volume,binary_vs_avg,137.67,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Receptions,volume,binary_vs_avg,97.02,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Rank in Team Targets,situational,binary_vs_avg,1.43,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,In-line %,situational,binary_vs_avg,39.0%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,16,Chig Okonkwo,Chigoziem Okonkwo,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Targets,volume,binary_vs_avg,137.67,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Receptions,volume,binary_vs_avg,97.02,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Rank in Team Targets,situational,binary_vs_avg,1.43,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,In-line %,situational,binary_vs_avg,39.0%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,17,Oronde Gadsden,Oronde Gadsden II,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Targets,volume,binary_vs_avg,137.67,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Receptions,volume,binary_vs_avg,97.02,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
